Stname       L95PPU             U95PPU 
S-PET_1.txt        64.890007          64.890007       
S-PET_1.txt        111.763000         111.763000      
S-PET_1.txt        144.979996         144.979996      
S-PET_1.txt        188.291000         188.291000      
S-PET_1.txt        208.261978         208.261978      
S-PET_1.txt        187.821030         187.821030      
S-PET_1.txt        148.343994         148.343994      
S-PET_1.txt        88.320992          88.320992       
S-PET_1.txt        25.829000          25.829000       
S-PET_1.txt        13.829000          13.829000       
S-PET_1.txt        24.192999          24.192999       
S-PET_1.txt        33.625000          33.625000       
S-PET_1.txt        72.869011          72.869011       
S-PET_1.txt        117.485992         117.485992      
S-PET_1.txt        157.749008         157.749008      
S-PET_1.txt        189.035995         189.035995      
S-PET_1.txt        205.998032         205.998032      
S-PET_1.txt        188.146988         188.146988      
S-PET_1.txt        133.238998         133.238998      
S-PET_1.txt        83.370003          83.370003       
S-PET_1.txt        41.386997          41.386997       
S-PET_1.txt        24.061998          24.061998       
S-PET_1.txt        28.544004          28.544004       
S-PET_1.txt        42.550999          42.550999       
S-PET_1.txt        80.487991          80.487991       
S-PET_1.txt        108.664001         108.664001      
S-PET_1.txt        161.837021         161.837021      
S-PET_1.txt        185.703995         185.703995      
S-PET_1.txt        206.758041         206.758041      
S-PET_1.txt        203.110977         203.110977      
S-PET_1.txt        142.589005         142.589005      
S-PET_1.txt        87.724983          87.724983       
S-PET_1.txt        51.299007          51.299007       
S-PET_1.txt        28.389006          28.389006       
S-PET_1.txt        23.076002          23.076002       
S-PET_1.txt        38.653996          38.653996       
S-PET_1.txt        60.333004          60.333004       
S-PET_1.txt        99.005989          99.005989       
S-PET_1.txt        161.894012         161.894012      
S-PET_1.txt        193.865005         193.865005      
S-PET_1.txt        210.886978         210.886978      
S-PET_1.txt        200.594986         200.594986      
S-PET_1.txt        145.776001         145.776001      
S-PET_1.txt        82.942009          82.942009       
S-PET_1.txt        43.799007          43.799007       
S-PET_1.txt        32.893002          32.893002       
S-PET_1.txt        27.244997          27.244997       
S-PET_1.txt        26.608999          26.608999       
S-PET_1.txt        60.916012          60.916012       
S-PET_1.txt        120.477013         120.477013      
S-PET_1.txt        161.156998         161.156998      
S-PET_1.txt        197.164017         197.164017      
S-PET_1.txt        205.014969         205.014969      
S-PET_1.txt        201.051010         201.051010      
S-PET_1.txt        135.214981         135.214981      
S-PET_1.txt        94.755989          94.755989       
S-PET_1.txt        38.346004          38.346004       
S-PET_1.txt        27.312998          27.312998       
S-PET_1.txt        14.332000          14.332000       
S-PET_1.txt        22.949999          22.949999       
S-PET_1.txt        63.864994          63.864994       
S-PET_1.txt        115.254021         115.254021      
S-PET_1.txt        157.884018         157.884018      
S-PET_1.txt        208.529037         208.529037      
S-PET_1.txt        211.645996         211.645996      
S-PET_1.txt        200.477036         200.477036      
S-PET_1.txt        143.188980         143.188980      
S-PET_1.txt        93.390007          93.390007       
S-PET_1.txt        52.784992          52.784992       
S-PET_1.txt        34.000000          34.000000       
S-PET_1.txt        28.368998          28.368998       
S-PET_1.txt        48.489994          48.489994       
S-PET_1.txt        77.655998          77.655998       
S-PET_1.txt        119.917976         119.917976      
S-PET_1.txt        179.307999         179.307999      
S-PET_1.txt        206.455002         206.455002      
S-PET_1.txt        204.692993         204.692993      
S-PET_1.txt        206.097977         206.097977      
S-PET_1.txt        139.137985         139.137985      
S-PET_1.txt        97.818993          97.818993       
S-PET_1.txt        41.803005          41.803005       
S-PET_1.txt        25.166998          25.166998       
S-PET_1.txt        25.739004          25.739004       
S-PET_1.txt        35.795998          35.795998       
S-PET_1.txt        74.890007          74.890007       
S-PET_1.txt        123.129997         123.129997      
S-PET_1.txt        174.514023         174.514023      
S-PET_1.txt        204.616989         204.616989      
S-PET_1.txt        225.534988         225.534988      
S-PET_1.txt        197.168991         197.168991      
S-PET_1.txt        141.156006         141.156006      
S-PET_1.txt        77.546005          77.546005       
S-PET_1.txt        38.136997          38.136997       
S-PET_1.txt        23.231997          23.231997       
S-PET_1.txt        26.084000          26.084000       
S-PET_1.txt        43.764004          43.764004       
S-PET_1.txt        94.589989          94.589989       
S-PET_1.txt        129.781998         129.781998      
S-PET_1.txt        173.181015         173.181015      
S-PET_1.txt        210.554947         210.554947      
S-PET_1.txt        206.369995         206.369995      
S-PET_1.txt        202.991989         202.991989      
S-PET_1.txt        144.151001         144.151001      
S-PET_1.txt        91.119011          91.119011       
S-PET_1.txt        38.529999          38.529999       
S-PET_1.txt        26.069000          26.069000       
S-AET_1.txt        7.390230           7.466655        
S-AET_1.txt        17.571180          17.768694       
S-AET_1.txt        38.420742          39.646809       
S-AET_1.txt        48.119576          51.945431       
S-AET_1.txt        38.783573          43.355049       
S-AET_1.txt        54.594162          81.756355       
S-AET_1.txt        0.015480           2.910240        
S-AET_1.txt        0.000000           0.000000        
S-AET_1.txt        0.000000           0.000000        
S-AET_1.txt        9.181112           9.249997        
S-AET_1.txt        7.492062           7.529719        
S-AET_1.txt        7.485005           7.545640        
S-AET_1.txt        8.281855           8.521376        
S-AET_1.txt        18.829374          19.039066       
S-AET_1.txt        39.293472          39.571213       
S-AET_1.txt        52.154293          54.098438       
S-AET_1.txt        42.113033          47.147690       
S-AET_1.txt        72.018211          73.504700       
S-AET_1.txt        13.545876          29.879181       
S-AET_1.txt        0.000000           0.000000        
S-AET_1.txt        0.000000           0.000000        
S-AET_1.txt        9.639367           9.684080        
S-AET_1.txt        7.725360           7.769158        
S-AET_1.txt        9.735115           9.865892        
S-AET_1.txt        4.771590           4.870383        
S-AET_1.txt        17.071817          17.174007       
S-AET_1.txt        33.391758          35.611855       
S-AET_1.txt        39.684177          43.609764       
S-AET_1.txt        54.167870          59.068317       
S-AET_1.txt        58.013187          61.069214       
S-AET_1.txt        24.171776          61.997013       
S-AET_1.txt        3.997000           3.997000        
S-AET_1.txt        3.597000           3.597000        
S-AET_1.txt        0.000000           0.000000        
S-AET_1.txt        9.427230           9.727757        
S-AET_1.txt        11.449070          11.950080       
S-AET_1.txt        9.590940           9.960015        
S-AET_1.txt        20.000139          21.002966       
S-AET_1.txt        35.497292          36.322750       
S-AET_1.txt        32.827805          34.493286       
S-AET_1.txt        57.265850          60.052528       
S-AET_1.txt        82.519287          84.892670       
S-AET_1.txt        4.410350           29.099031       
S-AET_1.txt        5.595001           5.595001        
S-AET_1.txt        0.000000           0.000000        
S-AET_1.txt        4.444495           4.475252        
S-AET_1.txt        16.585190          17.466867       
S-AET_1.txt        10.429246          10.506600       
S-AET_1.txt        19.993460          20.146301       
S-AET_1.txt        22.724949          24.523073       
S-AET_1.txt        41.384598          43.782642       
S-AET_1.txt        38.996044          40.862858       
S-AET_1.txt        46.724220          50.962952       
S-AET_1.txt        73.972740          76.292847       
S-AET_1.txt        6.947320           19.890934       
S-AET_1.txt        0.000000           0.000000        
S-AET_1.txt        2.241003           2.242840        
S-AET_1.txt        13.058225          13.182201       
S-AET_1.txt        21.800137          21.994930       
S-AET_1.txt        10.354560          10.451487       
S-AET_1.txt        15.470805          15.645086       
S-AET_1.txt        17.893520          18.236500       
S-AET_1.txt        25.120729          25.663162       
S-AET_1.txt        44.013706          46.107918       
S-AET_1.txt        55.292828          56.897728       
S-AET_1.txt        25.488531          47.951580       
S-AET_1.txt        1.999000           1.999000        
S-AET_1.txt        0.000000           0.000000        
S-AET_1.txt        6.763465           6.792356        
S-AET_1.txt        5.967030           5.968893        
S-AET_1.txt        5.087051           5.118279        
S-AET_1.txt        0.431030           0.432895        
S-AET_1.txt        8.551060           8.554793        
S-AET_1.txt        14.147270          14.164048       
S-AET_1.txt        36.271057          36.398727       
S-AET_1.txt        46.877571          47.472191       
S-AET_1.txt        52.333286          54.587807       
S-AET_1.txt        30.733286          40.257393       
S-AET_1.txt        0.000000           0.000000        
S-AET_1.txt        0.000000           0.000000        
S-AET_1.txt        3.621090           3.626683        
S-AET_1.txt        9.610254           9.626102        
S-AET_1.txt        9.484136           9.492283        
S-AET_1.txt        9.517165           9.527117        
S-AET_1.txt        7.241135           7.249524        
S-AET_1.txt        15.431545          17.018736       
S-AET_1.txt        26.354870          29.018534       
S-AET_1.txt        25.039120          26.351379       
S-AET_1.txt        44.072422          47.143353       
S-AET_1.txt        60.893555          73.412331       
S-AET_1.txt        30.133635          36.945621       
S-AET_1.txt        0.000000           0.000000        
S-AET_1.txt        4.296000           4.296000        
S-AET_1.txt        2.948001           2.948919        
S-AET_1.txt        19.579165          19.962324       
S-AET_1.txt        14.937195          15.135772       
S-AET_1.txt        6.067900           6.123837        
S-AET_1.txt        11.074904          11.193269       
S-AET_1.txt        35.545162          37.543381       
S-AET_1.txt        37.766533          41.589581       
S-AET_1.txt        49.558868          55.204929       
S-AET_1.txt        74.766800          83.266663       
S-AET_1.txt        12.347955          29.115158       
S-AET_1.txt        12.851951          12.973142       
S-AET_1.txt        3.199000           3.199000        
S-AET_1.txt        5.713120           5.720361        
S-AET_1.txt        7.152285           7.169482        
S-AET_1.txt        4.310315           4.329893        
S-AET_1.txt        13.789360          14.371098       
S-AET_1.txt        19.185421          19.770712       
S-AET_1.txt        19.903521          20.246500       
S-AET_1.txt        30.199110          30.454485       
S-AET_1.txt        35.237526          36.761330       
S-AET_1.txt        0.300000           0.300000        
S-AET_1.txt        4.994000           4.994000        
S-AET_1.txt        7.891999           7.891999        
S-AET_1.txt        1.997000           1.997000        
S-AET_1.txt        4.822001           4.822921        
S-AET_1.txt        12.981355          13.314175       
S-AET_1.txt        8.201475           8.355305        
S-AET_1.txt        12.985519          13.142141       
S-AET_1.txt        15.562595          15.910233       
S-AET_1.txt        31.562929          32.366318       
S-AET_1.txt        38.657612          39.937733       
S-AET_1.txt        48.272297          49.719173       
S-AET_1.txt        20.529879          41.950748       
S-AET_1.txt        2.299000           2.299000        
S-AET_1.txt        0.100000           0.100000        
S-AET_1.txt        2.589001           2.589919        
S-AET_1.txt        9.311013           9.318360        
S-AET_1.txt        13.843310          14.359789       
S-AET_1.txt        13.590630          13.816244       
S-AET_1.txt        13.084704          13.128506       
S-AET_1.txt        12.644795          12.694187       
S-AET_1.txt        28.511631          29.296373       
S-AET_1.txt        32.159424          32.807163       
S-AET_1.txt        50.906029          52.213089       
S-AET_1.txt        1.560505           4.512149        
S-AET_1.txt        1.000000           1.000000        
S-AET_1.txt        1.000000           1.000000        
S-AET_1.txt        4.556002           4.556936        
S-AET_1.txt        6.695000           6.695000        
S-AET_1.txt        9.396405           9.421576        
S-AET_1.txt        16.977091          17.169132       
S-WYLD_1.txt        0.086185           2.420360        
S-WYLD_1.txt        0.972025           18.122599       
S-WYLD_1.txt        0.086390           3.451760        
S-WYLD_1.txt        1.478253           15.312558       
S-WYLD_1.txt        0.086185           1.086958        
S-WYLD_1.txt        0.052040           0.920180        
S-WYLD_1.txt        0.036185           0.851457        
S-WYLD_1.txt        0.026955           0.767368        
S-WYLD_1.txt        0.020500           0.670800        
S-WYLD_1.txt        0.023840           0.633264        
S-WYLD_1.txt        0.028490           0.554304        
S-WYLD_1.txt        0.039237           1.284800        
S-WYLD_1.txt        0.039738           1.102800        
S-WYLD_1.txt        0.039456           2.838600        
S-WYLD_1.txt        0.588728           15.118479       
S-WYLD_1.txt        1.582614           17.552479       
S-WYLD_1.txt        0.211475           5.428800        
S-WYLD_1.txt        0.094170           2.024632        
S-WYLD_1.txt        0.063845           1.850312        
S-WYLD_1.txt        0.046770           1.642792        
S-WYLD_1.txt        0.036335           1.419616        
S-WYLD_1.txt        0.040685           1.321776        
S-WYLD_1.txt        0.039925           1.151275        
S-WYLD_1.txt        0.114874           13.509356       
S-WYLD_1.txt        2.080787           17.667526       
S-WYLD_1.txt        2.113150           24.176098       
S-WYLD_1.txt        0.126240           1.950720        
S-WYLD_1.txt        1.082975           10.411398       
S-WYLD_1.txt        0.150035           3.289480        
S-WYLD_1.txt        0.084645           1.794027        
S-WYLD_1.txt        0.058590           1.640905        
S-WYLD_1.txt        0.043860           1.457370        
S-WYLD_1.txt        0.033815           1.259043        
S-WYLD_1.txt        0.029345           1.163677        
S-WYLD_1.txt        0.028900           1.013640        
S-WYLD_1.txt        0.055165           2.630240        
S-WYLD_1.txt        0.048660           3.048960        
S-WYLD_1.txt        0.045785           3.666440        
S-WYLD_1.txt        0.123363           12.591999       
S-WYLD_1.txt        0.096810           4.271040        
S-WYLD_1.txt        0.123221           5.357760        
S-WYLD_1.txt        0.089285           1.948960        
S-WYLD_1.txt        0.049565           0.574885        
S-WYLD_1.txt        0.032950           0.520550        
S-WYLD_1.txt        0.023170           0.462930        
S-WYLD_1.txt        0.021815           0.493320        
S-WYLD_1.txt        0.162725           17.751999       
S-WYLD_1.txt        0.401829           5.468400        
S-WYLD_1.txt        1.002615           13.010158       
S-WYLD_1.txt        0.439700           6.756599        
S-WYLD_1.txt        0.323450           12.658598       
S-WYLD_1.txt        0.146610           3.652656        
S-WYLD_1.txt        0.127685           3.458711        
S-WYLD_1.txt        0.088545           2.976551        
S-WYLD_1.txt        0.069080           2.740040        
S-WYLD_1.txt        0.056520           2.444760        
S-WYLD_1.txt        0.046390           2.116570        
S-WYLD_1.txt        0.049900           1.968275        
S-WYLD_1.txt        0.135078           18.552837       
S-WYLD_1.txt        0.101960           1.651560        
S-WYLD_1.txt        0.084815           2.004320        
S-WYLD_1.txt        0.059515           1.269445        
S-WYLD_1.txt        0.054160           1.302736        
S-WYLD_1.txt        0.139760           5.736280        
S-WYLD_1.txt        0.081430           1.150470        
S-WYLD_1.txt        0.052705           1.015945        
S-WYLD_1.txt        0.039180           0.970220        
S-WYLD_1.txt        0.029160           0.897640        
S-WYLD_1.txt        0.025780           0.809620        
S-WYLD_1.txt        0.027330           0.783570        
S-WYLD_1.txt        0.021145           0.704705        
S-WYLD_1.txt        0.018755           0.678395        
S-WYLD_1.txt        0.031005           0.644645        
S-WYLD_1.txt        0.023655           0.554495        
S-WYLD_1.txt        0.072892           3.937280        
S-WYLD_1.txt        0.094865           5.523200        
S-WYLD_1.txt        0.081527           2.382280        
S-WYLD_1.txt        0.048810           0.466490        
S-WYLD_1.txt        0.029585           0.433465        
S-WYLD_1.txt        0.020135           0.396415        
S-WYLD_1.txt        0.016550           0.356950        
S-WYLD_1.txt        0.024340           0.351860        
S-WYLD_1.txt        0.030830           0.327070        
S-WYLD_1.txt        0.029665           0.315785        
S-WYLD_1.txt        0.023350           0.290150        
S-WYLD_1.txt        0.124585           11.466918       
S-WYLD_1.txt        0.044778           1.894800        
S-WYLD_1.txt        0.032495           0.246855        
S-WYLD_1.txt        0.053390           6.415839        
S-WYLD_1.txt        0.057615           0.497440        
S-WYLD_1.txt        0.072668           6.605039        
S-WYLD_1.txt        0.036745           0.205105        
S-WYLD_1.txt        0.021475           0.170800        
S-WYLD_1.txt        0.015385           0.159280        
S-WYLD_1.txt        0.060229           2.037760        
S-WYLD_1.txt        0.046043           0.174965        
S-WYLD_1.txt        0.026688           0.232000        
S-WYLD_1.txt        0.119495           22.432236       
S-WYLD_1.txt        0.736036           15.443480       
S-WYLD_1.txt        0.251805           5.851040        
S-WYLD_1.txt        0.100040           1.852120        
S-WYLD_1.txt        0.064195           1.005272        
S-WYLD_1.txt        0.047055           0.917528        
S-WYLD_1.txt        0.040555           0.818128        
S-WYLD_1.txt        0.027890           0.702344        
S-WYLD_1.txt        0.025125           0.652200        
S-WYLD_1.txt        0.026880           0.576848        
S-WYLD_1.txt        0.024310           0.539530        
S-WYLD_1.txt        0.063885           2.726560        
S-WYLD_1.txt        0.039090           0.416960        
S-WYLD_1.txt        0.030135           0.410505        
S-WYLD_1.txt        0.034520           0.376760        
S-WYLD_1.txt        0.031310           0.359645        
S-WYLD_1.txt        0.020770           0.313330        
S-WYLD_1.txt        0.016590           0.298110        
S-WYLD_1.txt        0.016260           0.277540        
S-WYLD_1.txt        0.011840           0.247360        
S-WYLD_1.txt        0.011675           0.237075        
S-WYLD_1.txt        0.035360           1.016240        
S-WYLD_1.txt        0.025210           0.222090        
S-WYLD_1.txt        0.031440           0.299320        
S-WYLD_1.txt        0.018646           1.152200        
S-WYLD_1.txt        0.190883           22.166597       
S-WYLD_1.txt        0.094465           0.545560        
S-WYLD_1.txt        0.069807           0.654720        
S-WYLD_1.txt        0.041130           0.171770        
S-WYLD_1.txt        0.024055           0.150095        
S-WYLD_1.txt        0.014920           0.132680        
S-WYLD_1.txt        0.010725           0.116525        
S-WYLD_1.txt        0.015665           0.117785        
S-WYLD_1.txt        0.034318           1.596000        
S-WYLD_1.txt        0.052484           3.410520        
S-WYLD_1.txt        0.059350           0.142150        
S-WYLD_1.txt        0.030125           0.099125        
S-WYLD_1.txt        0.031838           1.270160        
S-WYLD_1.txt        0.034110           0.102190        
S-WYLD_1.txt        0.037080           0.103320        
S-WYLD_1.txt        0.020915           0.077340        
S-WYLD_1.txt        0.012450           0.068100        
S-WYLD_1.txt        0.008420           0.060360        
S-WYLD_1.txt        0.007375           0.053750        
S-WYLD_1.txt        0.008360           0.052880        
S-WYLD_1.txt        0.017776           0.540480        
S-WYLD_1.txt        0.059396           1.000080        
R-FLOW_1.txt        0.038748           1.116511        
R-FLOW_1.txt        0.494494           9.256528        
R-FLOW_1.txt        0.035206           1.588217        
R-FLOW_1.txt        0.697873           7.295152        
R-FLOW_1.txt        0.029136           0.490781        
R-FLOW_1.txt        0.010479           0.424437        
R-FLOW_1.txt        0.006200           0.379177        
R-FLOW_1.txt        0.005433           0.341917        
R-FLOW_1.txt        0.004920           0.309632        
R-FLOW_1.txt        0.006489           0.286520        
R-FLOW_1.txt        0.009967           0.260781        
R-FLOW_1.txt        0.016096           0.591090        
R-FLOW_1.txt        0.017054           0.507870        
R-FLOW_1.txt        0.017874           1.448122        
R-FLOW_1.txt        0.267750           6.972984        
R-FLOW_1.txt        0.747052           8.362440        
R-FLOW_1.txt        0.087506           2.495168        
R-FLOW_1.txt        0.031673           0.951550        
R-FLOW_1.txt        0.015628           0.839252        
R-FLOW_1.txt        0.011846           0.745477        
R-FLOW_1.txt        0.010601           0.667125        
R-FLOW_1.txt        0.013757           0.604396        
R-FLOW_1.txt        0.016126           0.546060        
R-FLOW_1.txt        0.052213           6.232688        
R-FLOW_1.txt        0.959482           8.151668        
R-FLOW_1.txt        1.040173           11.921515       
R-FLOW_1.txt        0.054258           0.896360        
R-FLOW_1.txt        0.509305           4.957119        
R-FLOW_1.txt        0.061291           1.509942        
R-FLOW_1.txt        0.027984           0.843163        
R-FLOW_1.txt        0.013830           0.742996        
R-FLOW_1.txt        0.010583           0.660885        
R-FLOW_1.txt        0.009426           0.591325        
R-FLOW_1.txt        0.008472           0.530629        
R-FLOW_1.txt        0.010764           0.480391        
R-FLOW_1.txt        0.023696           1.211834        
R-FLOW_1.txt        0.021300           1.405633        
R-FLOW_1.txt        0.020931           1.871226        
R-FLOW_1.txt        0.052617           5.806818        
R-FLOW_1.txt        0.038706           2.028986        
R-FLOW_1.txt        0.047488           2.462508        
R-FLOW_1.txt        0.029628           0.916359        
R-FLOW_1.txt        0.009042           0.251472        
R-FLOW_1.txt        0.003861           0.227873        
R-FLOW_1.txt        0.003378           0.210562        
R-FLOW_1.txt        0.004545           0.221795        
R-FLOW_1.txt        0.075978           8.463463        
R-FLOW_1.txt        0.184657           2.522256        
R-FLOW_1.txt        0.461076           6.001585        
R-FLOW_1.txt        0.222293           3.449704        
R-FLOW_1.txt        0.144685           5.836826        
R-FLOW_1.txt        0.062099           1.734206        
R-FLOW_1.txt        0.048351           1.585352        
R-FLOW_1.txt        0.029271           1.406661        
R-FLOW_1.txt        0.020118           1.251194        
R-FLOW_1.txt        0.017715           1.116045        
R-FLOW_1.txt        0.015888           1.000755        
R-FLOW_1.txt        0.017201           0.902786        
R-FLOW_1.txt        0.061812           8.844076        
R-FLOW_1.txt        0.045150           0.760322        
R-FLOW_1.txt        0.037030           0.922708        
R-FLOW_1.txt        0.027344           0.645729        
R-FLOW_1.txt        0.019838           0.595688        
R-FLOW_1.txt        0.059521           2.728103        
R-FLOW_1.txt        0.026912           0.520152        
R-FLOW_1.txt        0.012353           0.471930        
R-FLOW_1.txt        0.007051           0.434033        
R-FLOW_1.txt        0.006434           0.401022        
R-FLOW_1.txt        0.006198           0.376628        
R-FLOW_1.txt        0.006864           0.355937        
R-FLOW_1.txt        0.006628           0.332758        
R-FLOW_1.txt        0.006928           0.311296        
R-FLOW_1.txt        0.012606           0.295979        
R-FLOW_1.txt        0.008798           0.270696        
R-FLOW_1.txt        0.029861           1.812658        
R-FLOW_1.txt        0.038488           2.627500        
R-FLOW_1.txt        0.026753           1.088382        
R-FLOW_1.txt        0.010013           0.209319        
R-FLOW_1.txt        0.003077           0.186258        
R-FLOW_1.txt        0.002730           0.170170        
R-FLOW_1.txt        0.002636           0.160543        
R-FLOW_1.txt        0.005735           0.157012        
R-FLOW_1.txt        0.011683           0.153108        
R-FLOW_1.txt        0.011317           0.143370        
R-FLOW_1.txt        0.008875           0.132001        
R-FLOW_1.txt        0.061908           5.857151        
R-FLOW_1.txt        0.016653           0.870133        
R-FLOW_1.txt        0.007413           0.109395        
R-FLOW_1.txt        0.013944           2.950252        
R-FLOW_1.txt        0.014133           0.223725        
R-FLOW_1.txt        0.020173           3.034460        
R-FLOW_1.txt        0.003981           0.080028        
R-FLOW_1.txt        0.001631           0.072404        
R-FLOW_1.txt        0.001274           0.067395        
R-FLOW_1.txt        0.026150           0.968889        
R-FLOW_1.txt        0.019361           0.078879        
R-FLOW_1.txt        0.011496           0.105922        
R-FLOW_1.txt        0.059525           11.457105       
R-FLOW_1.txt        0.335561           7.122616        
R-FLOW_1.txt        0.112299           2.782004        
R-FLOW_1.txt        0.035818           0.844145        
R-FLOW_1.txt        0.016457           0.465153        
R-FLOW_1.txt        0.008148           0.409412        
R-FLOW_1.txt        0.006621           0.364525        
R-FLOW_1.txt        0.005176           0.325114        
R-FLOW_1.txt        0.005743           0.294683        
R-FLOW_1.txt        0.009218           0.271679        
R-FLOW_1.txt        0.008861           0.246921        
R-FLOW_1.txt        0.027569           1.256278        
R-FLOW_1.txt        0.016473           0.209634        
R-FLOW_1.txt        0.009047           0.184522        
R-FLOW_1.txt        0.008358           0.171549        
R-FLOW_1.txt        0.003532           0.154068        
R-FLOW_1.txt        0.002180           0.135856        
R-FLOW_1.txt        0.001998           0.124542        
R-FLOW_1.txt        0.001845           0.115005        
R-FLOW_1.txt        0.001746           0.108834        
R-FLOW_1.txt        0.001736           0.103229        
R-FLOW_1.txt        0.013888           0.481974        
R-FLOW_1.txt        0.010169           0.100704        
R-FLOW_1.txt        0.012739           0.136371        
R-FLOW_1.txt        0.006530           0.565758        
R-FLOW_1.txt        0.082979           10.226363       
R-FLOW_1.txt        0.036485           0.251593        
R-FLOW_1.txt        0.020600           0.290718        
R-FLOW_1.txt        0.006053           0.068134        
R-FLOW_1.txt        0.000890           0.054801        
R-FLOW_1.txt        0.000781           0.048676        
R-FLOW_1.txt        0.000745           0.046451        
R-FLOW_1.txt        0.002367           0.049285        
R-FLOW_1.txt        0.013945           0.758555        
R-FLOW_1.txt        0.022840           1.572065        
R-FLOW_1.txt        0.025711           0.063808        
R-FLOW_1.txt        0.012119           0.047640        
R-FLOW_1.txt        0.008477           0.579842        
R-FLOW_1.txt        0.007470           0.039974        
R-FLOW_1.txt        0.005962           0.036446        
R-FLOW_1.txt        0.000183           0.022955        
R-FLOW_1.txt        0.000058           0.017820        
R-FLOW_1.txt        0.000030           0.014582        
R-FLOW_1.txt        0.000052           0.015879        
R-FLOW_1.txt        0.000155           0.018569        
R-FLOW_1.txt        0.005858           0.255095        
R-FLOW_1.txt        0.026816           0.475156        
R-EVAP_1.txt        0.000995           0.000996        
R-EVAP_1.txt        0.001892           0.001896        
R-EVAP_1.txt        0.004580           0.004583        
R-EVAP_1.txt        0.007207           0.007215        
R-EVAP_1.txt        0.010630           0.010630        
R-EVAP_1.txt        0.014241           0.014297        
R-EVAP_1.txt        0.010711           0.013852        
R-EVAP_1.txt        0.006816           0.012253        
R-EVAP_1.txt        0.004871           0.010237        
R-EVAP_1.txt        0.004445           0.005762        
R-EVAP_1.txt        0.003729           0.003730        
R-EVAP_1.txt        0.001802           0.001803        
R-EVAP_1.txt        0.001180           0.001180        
R-EVAP_1.txt        0.002288           0.002290        
R-EVAP_1.txt        0.003873           0.003878        
R-EVAP_1.txt        0.007790           0.007800        
R-EVAP_1.txt        0.009878           0.009887        
R-EVAP_1.txt        0.013330           0.013339        
R-EVAP_1.txt        0.014037           0.014475        
R-EVAP_1.txt        0.009745           0.012788        
R-EVAP_1.txt        0.006518           0.009778        
R-EVAP_1.txt        0.004965           0.005447        
R-EVAP_1.txt        0.003041           0.003043        
R-EVAP_1.txt        0.001154           0.001156        
R-EVAP_1.txt        0.000811           0.000813        
R-EVAP_1.txt        0.001816           0.001821        
R-EVAP_1.txt        0.003786           0.003789        
R-EVAP_1.txt        0.007224           0.007230        
R-EVAP_1.txt        0.008092           0.008100        
R-EVAP_1.txt        0.012420           0.012429        
R-EVAP_1.txt        0.013481           0.014143        
R-EVAP_1.txt        0.009432           0.011569        
R-EVAP_1.txt        0.006762           0.009163        
R-EVAP_1.txt        0.005042           0.006206        
R-EVAP_1.txt        0.003047           0.003075        
R-EVAP_1.txt        0.001589           0.001589        
R-EVAP_1.txt        0.001188           0.001189        
R-EVAP_1.txt        0.002273           0.002275        
R-EVAP_1.txt        0.004290           0.004296        
R-EVAP_1.txt        0.007636           0.007640        
R-EVAP_1.txt        0.009586           0.009593        
R-EVAP_1.txt        0.012860           0.012869        
R-EVAP_1.txt        0.013770           0.013770        
R-EVAP_1.txt        0.011199           0.012355        
R-EVAP_1.txt        0.007768           0.010013        
R-EVAP_1.txt        0.005157           0.005803        
R-EVAP_1.txt        0.001765           0.001768        
R-EVAP_1.txt        0.000914           0.000915        
R-EVAP_1.txt        0.001600           0.001603        
R-EVAP_1.txt        0.002462           0.002465        
R-EVAP_1.txt        0.004818           0.004824        
R-EVAP_1.txt        0.008027           0.008037        
R-EVAP_1.txt        0.010430           0.010439        
R-EVAP_1.txt        0.012920           0.012929        
R-EVAP_1.txt        0.011906           0.013538        
R-EVAP_1.txt        0.008251           0.012225        
R-EVAP_1.txt        0.006281           0.008960        
R-EVAP_1.txt        0.005512           0.005518        
R-EVAP_1.txt        0.002828           0.002831        
R-EVAP_1.txt        0.001591           0.001592        
R-EVAP_1.txt        0.001887           0.001888        
R-EVAP_1.txt        0.003115           0.003116        
R-EVAP_1.txt        0.005322           0.005324        
R-EVAP_1.txt        0.007424           0.007430        
R-EVAP_1.txt        0.010700           0.010709        
R-EVAP_1.txt        0.012651           0.012688        
R-EVAP_1.txt        0.011237           0.013549        
R-EVAP_1.txt        0.007199           0.013106        
R-EVAP_1.txt        0.006014           0.009547        
R-EVAP_1.txt        0.005799           0.005803        
R-EVAP_1.txt        0.003505           0.003507        
R-EVAP_1.txt        0.001877           0.001878        
R-EVAP_1.txt        0.001526           0.001526        
R-EVAP_1.txt        0.002732           0.002733        
R-EVAP_1.txt        0.003989           0.003991        
R-EVAP_1.txt        0.006764           0.006770        
R-EVAP_1.txt        0.010700           0.010709        
R-EVAP_1.txt        0.013230           0.013249        
R-EVAP_1.txt        0.010798           0.013772        
R-EVAP_1.txt        0.006609           0.012904        
R-EVAP_1.txt        0.005385           0.009715        
R-EVAP_1.txt        0.005201           0.005469        
R-EVAP_1.txt        0.002992           0.002992        
R-EVAP_1.txt        0.002175           0.002175        
R-EVAP_1.txt        0.001801           0.001801        
R-EVAP_1.txt        0.001948           0.001952        
R-EVAP_1.txt        0.004028           0.004029        
R-EVAP_1.txt        0.008108           0.008224        
R-EVAP_1.txt        0.010443           0.010648        
R-EVAP_1.txt        0.013470           0.013470        
R-EVAP_1.txt        0.013560           0.013560        
