.	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24
q_0.07	1.146	0.0916	0.05816	0.03484	0.02011	0.01187	0.009888	0.01125	0.01405	0.1613	0.2104	0.7715	2.555	1.691	0.9746	0.4248	0.2183	0.1137	0.06417	0.03888	0.1231	14.59	86.989998	60.66	42.900002	29.389999	29.84	28.969999	27.02	24.08	20.34	16.25	13.3078	10.47	156.8	50.59	54.919998	48.700001	39.57	34.18	32.450001	27.98	22.34	26.2026	14.04
q_0.075	1.146	0.0916	0.05816	0.03484	0.02011	0.01187	0.009888	0.01125	0.01405	0.1613	0.2104	0.7715	2.555	1.691	0.9746	0.4248	0.2183	0.1137	0.06417	0.03888	0.1231	14.59	86.989998	60.66	42.900002	29.389999	29.84	28.969999	27.02	24.08	20.34	16.25	13.3105	10.47	156.8	50.59	54.919998	48.700001	39.57	34.18	32.450001	27.98	22.34	26.2035	14.04
q_0.08	1.146	0.0916	0.05816	0.03484	0.02011	0.01187	0.009888	0.01125	0.01405	0.1613	0.2104	0.7715	2.555	1.691	0.9746	0.4248	0.2183	0.1137	0.06417	0.03888	0.1231	14.59	86.989998	60.66	42.900002	29.389999	29.84	28.969999	27.02	24.08	20.34	16.25	13.3132	10.47	156.8	50.59	54.919998	48.700001	39.57	34.18	32.450001	27.98	22.34	26.2044	14.04
q_0.085	1.146	0.0916	0.05816	0.03484	0.02011	0.01187	0.009888	0.01125	0.01405	0.1613	0.2104	0.7715	2.555	1.691	0.9746	0.4248	0.2183	0.1137	0.06417	0.03888	0.1231	14.59	86.989998	60.66	42.900002	29.389999	29.84	28.969999	27.02	24.08	20.34	16.25	13.3159	10.47	156.8	50.59	54.919998	48.700001	39.57	34.18	32.450001	27.98	22.34	26.205299	14.04
q_0.09	1.146	0.0916	0.05816	0.03484	0.02011	0.01187	0.009888	0.01125	0.01405	0.1613	0.2104	0.7715	2.555	1.691	0.9746	0.4248	0.2183	0.1137	0.06417	0.03888	0.1231	14.59	86.989998	60.66	42.900002	29.389999	29.84	28.969999	27.02	24.08	20.34	16.25	13.3186	10.47	156.8	50.59	54.919998	48.700001	39.57	34.18	32.450001	27.98	22.34	26.206199	14.04
q_0.095	1.146	0.0916	0.05816	0.03484	0.02011	0.01187	0.009888	0.01125	0.01405	0.1613	0.2104	0.7715	2.555	1.691	0.9746	0.4248	0.2183	0.1137	0.06417	0.03888	0.1231	14.59	86.989998	60.66	42.900002	29.389999	29.84	28.969999	27.02	24.08	20.34	16.25	13.3213	10.47	156.8	50.59	54.919998	48.700001	39.57	34.18	32.450001	27.98	22.34	26.207099	14.04
q_0.1	1.146	0.0916	0.05816	0.03484	0.02011	0.01187	0.009888	0.01125	0.01405	0.1613	0.2104	0.7715	2.555	1.691	0.9746	0.4248	0.2183	0.1137	0.06417	0.03888	0.1231	14.59	86.989998	60.66	42.900002	29.389999	29.84	28.969999	27.02	24.08	20.34	16.25	13.324	10.47	156.8	50.59	54.919998	48.700001	39.57	34.18	32.450001	27.98	22.34	26.207999	14.04
q_0.105	1.146	0.0916	0.05816	0.03484	0.02011	0.01187	0.009888	0.01125	0.01405	0.1613	0.2104	0.7715	2.555	1.691	0.9746	0.4248	0.2183	0.1137	0.06417	0.03888	0.1231	14.59	86.989998	60.66	42.900002	29.389999	29.84	28.969999	27.02	24.08	20.34	16.25	13.3267	10.47	156.8	50.59	54.919998	48.700001	39.57	34.18	32.450001	27.98	22.34	26.208899	14.04
q_0.11	1.146	0.0916	0.05816	0.03484	0.02011	0.01187	0.009888	0.01125	0.01405	0.1613	0.2104	0.7715	2.555	1.691	0.9746	0.4248	0.2183	0.1137	0.06417	0.03888	0.1231	14.59	86.989998	60.66	42.900002	29.389999	29.84	28.969999	27.02	24.08	20.34	16.25	13.3294	10.47	156.8	50.59	54.919998	48.700001	39.57	34.18	32.450001	27.98	22.34	26.209799	14.04
q_0.115	1.146245	0.0916147	0.058167	0.0348428	0.0201107	0.01187035	0.00988821	0.0112507	0.01405105	0.161419	0.2105155	0.771794	2.555385	1.691	0.9746	0.4248	0.2183	0.1137	0.06417	0.03888	0.123212	14.59	87.003998	60.66945	42.909102	29.397699	29.847	28.974199	27.02105	24.08	20.34	16.25	13.33	10.47	156.8175	50.5977	54.929448	48.706301	39.57	34.1835	32.450001	27.98	22.34	26.209999	14.04
q_0.12	1.14656	0.0916336	0.058176	0.0348464	0.0201116	0.0118708	0.00988848	0.0112516	0.0140524	0.161572	0.210664	0.772172	2.55588	1.691	0.9746	0.4248	0.2183	0.1137	0.06417	0.03888	0.123356	14.59	87.021998	60.6816	42.920802	29.407599	29.856	28.979599	27.0224	24.08	20.34	16.25	13.33	10.47	156.84	50.6076	54.941598	48.714401	39.57	34.188	32.450001	27.98	22.34	26.209999	14.04
q_0.125	1.146875	0.0916525	0.058185	0.03485	0.0201125	0.01187125	0.00988875	0.0112525	0.01405375	0.161725	0.2108125	0.77255	2.556375	1.691	0.9746	0.4248	0.2183	0.1137	0.06417	0.03888	0.1235	14.59	87.039998	60.69375	42.932502	29.417499	29.865	28.984999	27.02375	24.08	20.34	16.25	13.33	10.47	156.8625	50.6175	54.953748	48.722501	39.57	34.1925	32.450001	27.98	22.34	26.209999	14.04
q_0.13	1.14719	0.0916714	0.058194	0.0348536	0.0201134	0.0118717	0.00988902	0.0112534	0.0140551	0.161878	0.210961	0.772928	2.55687	1.691	0.9746	0.4248	0.2183	0.1137	0.06417	0.03888	0.123644	14.59	87.057998	60.7059	42.944202	29.427399	29.874	28.990399	27.0251	24.08	20.34	16.25	13.33	10.47	156.885	50.6274	54.965898	48.730601	39.57	34.197	32.450001	27.98	22.34	26.209999	14.04
q_0.135	1.147505	0.0916903	0.058203	0.0348572	0.0201143	0.01187215	0.00988929	0.0112543	0.01405645	0.162031	0.2111095	0.773306	2.557365	1.691	0.9746	0.4248	0.2183	0.1137	0.06417	0.03888	0.123788	14.59	87.075998	60.71805	42.955902	29.437299	29.883	28.995799	27.02645	24.08	20.34	16.25	13.33	10.47	156.9075	50.6373	54.978048	48.738701	39.57	34.2015	32.450001	27.98	22.34	26.209999	14.04
q_0.14	1.14782	0.0917092	0.058212	0.0348608	0.0201152	0.0118726	0.00988956	0.0112552	0.0140578	0.162184	0.211258	0.773684	2.55786	1.691	0.9746	0.4248	0.2183	0.1137	0.06417	0.03888	0.123932	14.59	87.093998	60.7302	42.967601	29.4472	29.892	29.001199	27.0278	24.08	20.34	16.25	13.33	10.47	156.93	50.6472	54.990198	48.746801	39.57	34.206	32.450001	27.98	22.34	26.209999	14.04
q_0.145	1.148135	0.0917281	0.058221	0.0348644	0.0201161	0.01187305	0.00988983	0.0112561	0.01405915	0.162337	0.2114065	0.774062	2.558355	1.691	0.9746	0.4248	0.2183	0.1137	0.06417	0.03888	0.124076	14.59	87.111998	60.74235	42.979301	29.4571	29.901	29.006599	27.02915	24.08	20.34	16.25	13.33	10.47	156.9525	50.6571	55.002348	48.754901	39.57	34.2105	32.450001	27.98	22.34	26.209999	14.04
q_0.15	1.14845	0.091747	0.05823	0.034868	0.020117	0.0118735	0.0098901	0.011257	0.0140605	0.16249	0.211555	0.77444	2.55885	1.691	0.9746	0.4248	0.2183	0.1137	0.06417	0.03888	0.12422	14.59	87.129998	60.7545	42.991001	29.467	29.91	29.011999	27.0305	24.08	20.34	16.25	13.33	10.47	156.975	50.667	55.014498	48.763001	39.57	34.215	32.450001	27.98	22.34	26.209999	14.04
q_0.155	1.148765	0.0917659	0.058239	0.0348716	0.0201179	0.01187395	0.00989037	0.0112579	0.01406185	0.162643	0.2117035	0.774818	2.559345	1.691	0.9746	0.4248	0.2183	0.1137	0.06417	0.03888	0.124364	14.59	87.147998	60.76665	43.002701	29.4769	29.919	29.017399	27.03185	24.08	20.34	16.25	13.33	10.47	156.9975	50.6769	55.026648	48.771101	39.57	34.2195	32.450001	27.98	22.34	26.209999	14.04
q_0.16	1.14908	0.0917848	0.058248	0.0348752	0.0201188	0.0118744	0.00989064	0.0112588	0.0140632	0.162796	0.211852	0.775196	2.55984	1.691	0.9746	0.4248	0.2183	0.1137	0.06417	0.03888	0.124508	14.59	87.165998	60.7788	43.014401	29.4868	29.928	29.022799	27.0332	24.08	20.34	16.25	13.33	10.47	157.02	50.6868	55.038798	48.779201	39.57	34.224	32.450001	27.98	22.34	26.209999	14.04
q_0.165	1.149395	0.0918037	0.058257	0.0348788	0.0201197	0.01187485	0.00989091	0.0112597	0.01406455	0.162949	0.2120005	0.775574	2.560335	1.691	0.9746	0.4248	0.2183	0.1137	0.06417	0.03888	0.124652	14.59	87.183998	60.79095	43.026101	29.4967	29.937	29.028199	27.03455	24.08	20.34	16.25	13.33	10.47	157.0425	50.6967	55.050948	48.787301	39.57	34.2285	32.450001	27.98	22.34	26.209999	14.04
q_0.17	1.14971	0.0918226	0.058266	0.0348824	0.0201206	0.0118753	0.00989118	0.0112606	0.0140659	0.163102	0.212149	0.775952	2.56083	1.691	0.9746	0.4248	0.2183	0.1137	0.06417	0.03888	0.124796	14.59	87.201999	60.8031	43.037801	29.5066	29.946001	29.0336	27.035899	24.08	20.34	16.25	13.33	10.47	157.065	50.706601	55.063099	48.795401	39.57	34.232999	32.450001	27.98	22.34	26.209999	14.04
q_0.175	1.150025	0.0918415	0.058275	0.034886	0.0201215	0.01187575	0.00989145	0.0112615	0.01406725	0.163255	0.2122975	0.77633	2.561325	1.691	0.9746	0.4248	0.2183	0.1137	0.06417	0.03888	0.12494	14.59	87.219999	60.81525	43.049501	29.5165	29.955001	29.039	27.037249	24.08	20.34	16.25	13.33	10.47	157.0875	50.716501	55.075249	48.803501	39.57	34.237499	32.450001	27.98	22.34	26.209999	14.04
q_0.18	1.15034	0.0918604	0.058284	0.0348896	0.0201224	0.0118762	0.00989172	0.0112624	0.0140686	0.163408	0.212446	0.776708	2.56182	1.691	0.9746	0.4248	0.2183	0.1137	0.06417	0.03888	0.125084	14.59	87.237999	60.8274	43.061201	29.5264	29.964001	29.0444	27.038599	24.08	20.34	16.25	13.33	10.47	157.11	50.726401	55.087399	48.811601	39.57	34.241999	32.450001	27.98	22.34	26.209999	14.04
q_0.185	1.150655	0.0918793	0.058293	0.0348932	0.0201233	0.01187665	0.00989199	0.0112633	0.01406995	0.163561	0.2125945	0.777086	2.562315	1.691	0.9746	0.4248	0.2183	0.1137	0.06417	0.03888	0.125228	14.59	87.255999	60.83955	43.072901	29.5363	29.973001	29.0498	27.039949	24.08	20.34	16.25	13.33	10.47	157.1325	50.736301	55.099549	48.819701	39.57	34.246499	32.450001	27.98	22.34	26.209999	14.04
q_0.19	1.15097	0.0918982	0.058302	0.0348968	0.0201242	0.0118771	0.00989226	0.0112642	0.0140713	0.163714	0.212743	0.777464	2.56281	1.691	0.9746	0.4248	0.2183	0.1137	0.06417	0.03888	0.125372	14.59	87.273999	60.8517	43.084601	29.5462	29.982001	29.0552	27.041299	24.08	20.34	16.25	13.33	10.47	157.155	50.746201	55.111699	48.827801	39.57	34.250999	32.450001	27.98	22.34	26.209999	14.04
q_0.195	1.151285	0.0919171	0.058311	0.0349004	0.0201251	0.01187755	0.00989253	0.0112651	0.01407265	0.163867	0.2128915	0.777842	2.563305	1.691	0.9746	0.4248	0.2183	0.1137	0.06417	0.03888	0.125516	14.59	87.291999	60.86385	43.0963	29.556101	29.991001	29.0606	27.042649	24.08	20.34	16.25	13.33	10.47	157.1775	50.756101	55.123849	48.835901	39.57	34.255499	32.450001	27.98	22.34	26.209999	14.04
q_0.2	1.1516	0.091936	0.05832	0.034904	0.020126	0.011878	0.0098928	0.011266	0.014074	0.16402	0.21304	0.77822	2.5638	1.691	0.9746	0.4248	0.2183	0.1137	0.06417	0.03888	0.12566	14.59	87.309999	60.876	43.108	29.566001	30.000001	29.066	27.043999	24.08	20.34	16.25	13.33	10.47	157.2	50.766001	55.135999	48.844001	39.57	34.259999	32.450001	27.98	22.34	26.209999	14.04
q_0.205	1.151915	0.0919549	0.058329	0.0349076	0.0201269	0.01187845	0.00989307	0.0112669	0.01407535	0.164173	0.2131885	0.778598	2.564295	1.691	0.9746	0.4248	0.2183	0.1137	0.06417	0.03888	0.125804	14.59	87.327999	60.88815	43.1197	29.575901	30.009001	29.0714	27.045349	24.08	20.34	16.25	13.33	10.47	157.2225	50.775901	55.148149	48.852101	39.57	34.264499	32.450001	27.98	22.34	26.209999	14.04
q_0.21	1.15223	0.0919738	0.058338	0.0349112	0.0201278	0.0118789	0.00989334	0.0112678	0.0140767	0.164326	0.213337	0.778976	2.56479	1.691	0.9746	0.4248	0.2183	0.1137	0.06417	0.03888	0.125948	14.59	87.345999	60.9003	43.1314	29.585801	30.018001	29.0768	27.046699	24.08	20.34	16.25	13.33	10.47	157.245	50.785801	55.160299	48.860201	39.57	34.268999	32.450001	27.98	22.34	26.209999	14.04
q_0.215	1.152545	0.0919927	0.058347	0.0349148	0.0201287	0.01187935	0.00989361	0.0112687	0.01407805	0.164479	0.2134855	0.779354	2.565285	1.691	0.9746	0.4248	0.2183	0.1137	0.06417	0.03888	0.126092	14.59	87.363999	60.91245	43.1431	29.595701	30.027001	29.0822	27.048049	24.08	20.34	16.25	13.33	10.47	157.2675	50.795701	55.172449	48.868301	39.57	34.273499	32.450001	27.98	22.34	26.209999	14.04
q_0.22	1.15286	0.0920116	0.058356	0.0349184	0.0201296	0.0118798	0.00989388	0.0112696	0.0140794	0.164632	0.213634	0.779732	2.56578	1.691	0.9746	0.4248	0.2183	0.1137	0.06417	0.03888	0.126236	14.59	87.381999	60.9246	43.1548	29.605601	30.036001	29.0876	27.049399	24.08	20.34	16.25	13.33	10.47	157.29	50.805601	55.184599	48.876401	39.57	34.277999	32.450001	27.98	22.34	26.209999	14.04
q_0.225	1.153225	0.09203925	0.05837125	0.03492625	0.02013325	0.01188175	0.0098957	0.011271	0.01408025	0.1648075	0.213805	0.7801575	2.56625	1.691	0.9746	0.4248	0.2183	0.1137	0.06417	0.03888	0.12641	14.59	87.424499	60.9465	43.16775	29.610501	30.040501	29.0905	27.049999	24.08	20.34	16.25	13.33125	10.47	157.3325	50.828001	55.197749	48.880751	39.57	34.279999	32.450001	27.98	22.34	26.213499	14.04
q_0.23	1.15363	0.0920739	0.0583915	0.0349375	0.0201391	0.0118849	0.00989876	0.0112728	0.0140807	0.165001	0.213994	0.780621	2.5667	1.691	0.9746	0.4248	0.2183	0.1137	0.06417	0.03888	0.126608	14.59	87.486599	60.9762	43.1817	29.611401	30.041401	29.0914	27.049999	24.08	20.34	16.25	13.3335	10.47	157.391	50.860401	55.211699	48.882101	39.57	34.279999	32.450001	27.98	22.34	26.219799	14.04
q_0.235	1.154035	0.09210855	0.05841175	0.03494875	0.02014495	0.01188805	0.00990182	0.0112746	0.01408115	0.1651945	0.214183	0.7810845	2.56715	1.691	0.9746	0.4248	0.2183	0.1137	0.06417	0.03888	0.126806	14.59	87.548699	61.0059	43.19565	29.612301	30.042301	29.0923	27.049999	24.08	20.34	16.25	13.33575	10.47	157.4495	50.892801	55.225649	48.883451	39.57	34.279999	32.450001	27.98	22.34	26.226099	14.04
q_0.24	1.15444	0.0921432	0.058432	0.03496	0.0201508	0.0118912	0.00990488	0.0112764	0.0140816	0.165388	0.214372	0.781548	2.5676	1.691	0.9746	0.4248	0.2183	0.1137	0.06417	0.03888	0.127004	14.59	87.610799	61.0356	43.2096	29.613201	30.043201	29.0932	27.049999	24.08	20.34	16.25	13.338	10.47	157.508	50.925201	55.239599	48.884801	39.57	34.279999	32.450001	27.98	22.34	26.232399	14.04
q_0.245	1.154845	0.09217785	0.05845225	0.03497125	0.02015665	0.01189435	0.00990794	0.0112782	0.01408205	0.1655815	0.214561	0.7820115	2.56805	1.691	0.9746	0.4248	0.2183	0.1137	0.06417	0.03888	0.127202	14.59	87.672899	61.0653	43.22355	29.614101	30.044101	29.0941	27.049999	24.08	20.34	16.25	13.34025	10.47	157.5665	50.957601	55.253549	48.886151	39.57	34.279999	32.450001	27.98	22.34	26.238699	14.04
q_0.25	1.15525	0.0922125	0.0584725	0.0349825	0.0201625	0.0118975	0.009911	0.01128	0.0140825	0.165775	0.21475	0.782475	2.5685	1.691	0.9746	0.4248	0.2183	0.1137	0.06417	0.03888	0.1274	14.59	87.734999	61.095	43.2375	29.615	30.045001	29.095	27.049999	24.08	20.34	16.25	13.3425	10.47	157.625	50.990001	55.267499	48.887501	39.57	34.279999	32.450001	27.98	22.34	26.244999	14.04
q_0.255	1.155655	0.09224715	0.05849275	0.03499375	0.02016835	0.01190065	0.00991406	0.0112818	0.01408295	0.1659685	0.214939	0.7829385	2.56895	1.691	0.9746	0.4248	0.2183	0.1137	0.06417	0.03888	0.127598	14.59	87.797098	61.1247	43.25145	29.6159	30.0459	29.0959	27.049999	24.08	20.34	16.25	13.34475	10.47	157.6835	51.0224	55.281449	48.888851	39.57	34.279999	32.450001	27.98	22.34	26.251299	14.04
q_0.26	1.15606	0.0922818	0.058513	0.035005	0.0201742	0.0119038	0.00991712	0.0112836	0.0140834	0.166162	0.215128	0.783402	2.5694	1.691	0.9746	0.4248	0.2183	0.1137	0.06417	0.03888	0.127796	14.59	87.859198	61.1544	43.2654	29.6168	30.0468	29.0968	27.049999	24.08	20.34	16.25	13.347	10.47	157.742	51.0548	55.295399	48.890201	39.57	34.279999	32.450001	27.98	22.34	26.257599	14.04
q_0.265	1.156465	0.09231645	0.05853325	0.03501625	0.02018005	0.01190695	0.00992018	0.0112854	0.01408385	0.1663555	0.215317	0.7838655	2.56985	1.691	0.9746	0.4248	0.2183	0.1137	0.06417	0.03888	0.127994	14.59	87.921298	61.1841	43.27935	29.6177	30.0477	29.0977	27.049999	24.08	20.34	16.25	13.34925	10.47	157.8005	51.0872	55.309349	48.891551	39.57	34.279999	32.450001	27.98	22.34	26.263899	14.04
q_0.27	1.15687	0.0923511	0.0585535	0.0350275	0.0201859	0.0119101	0.00992324	0.0112872	0.0140843	0.166549	0.215506	0.784329	2.5703	1.691	0.9746	0.4248	0.2183	0.1137	0.06417	0.03888	0.128192	14.59	87.983398	61.2138	43.2933	29.6186	30.0486	29.0986	27.049999	24.08	20.34	16.25	13.3515	10.47	157.859	51.1196	55.323299	48.892901	39.57	34.279999	32.450001	27.98	22.34	26.270199	14.04
q_0.275	1.157275	0.09238575	0.05857375	0.03503875	0.02019175	0.01191325	0.0099263	0.011289	0.01408475	0.1667425	0.215695	0.7847925	2.57075	1.691	0.9746	0.4248	0.2183	0.1137	0.06417	0.03888	0.12839	14.59	88.045498	61.2435	43.30725	29.6195	30.0495	29.0995	27.049999	24.08	20.34	16.25	13.35375	10.47	157.9175	51.152	55.337249	48.894251	39.57	34.279999	32.450001	27.98	22.34	26.276499	14.04
q_0.28	1.15768	0.0924204	0.058594	0.03505	0.0201976	0.0119164	0.00992936	0.0112908	0.0140852	0.166936	0.215884	0.785256	2.5712	1.691	0.9746	0.4248	0.2183	0.1137	0.06417	0.03888	0.128588	14.59	88.107598	61.2732	43.321201	29.6204	30.0504	29.100401	27.049999	24.08	20.34	16.25	13.356	10.47	157.97601	51.1844	55.3512	48.8956	39.57	34.279999	32.450001	27.98	22.34	26.2828	14.04
q_0.285	1.158085	0.09245505	0.05861425	0.03506125	0.02020345	0.01191955	0.00993242	0.0112926	0.01408565	0.1671295	0.216073	0.7857195	2.57165	1.691	0.9746	0.4248	0.2183	0.1137	0.06417	0.03888	0.128786	14.59	88.169698	61.3029	43.335151	29.6213	30.0513	29.101301	27.049999	24.08	20.34	16.25	13.35825	10.47	158.03451	51.2168	55.36515	48.89695	39.57	34.279999	32.450001	27.98	22.34	26.2891	14.04
q_0.29	1.15849	0.0924897	0.0586345	0.0350725	0.0202093	0.0119227	0.00993548	0.0112944	0.0140861	0.167323	0.216262	0.786183	2.5721	1.691	0.9746	0.4248	0.2183	0.1137	0.06417	0.03888	0.128984	14.59	88.231798	61.3326	43.349101	29.6222	30.0522	29.102201	27.049999	24.08	20.34	16.25	13.3605	10.47	158.09301	51.2492	55.3791	48.8983	39.57	34.279999	32.450001	27.98	22.34	26.2954	14.04
q_0.295	1.158895	0.09252435	0.05865475	0.03508375	0.02021515	0.01192585	0.00993854	0.0112962	0.01408655	0.1675165	0.216451	0.7866465	2.57255	1.691	0.9746	0.4248	0.2183	0.1137	0.06417	0.03888	0.129182	14.59	88.293898	61.3623	43.363051	29.6231	30.0531	29.103101	27.049999	24.08	20.34	16.25	13.36275	10.47	158.15151	51.2816	55.39305	48.89965	39.57	34.279999	32.450001	27.98	22.34	26.3017	14.04
q_0.3	1.1593	0.092559	0.058675	0.035095	0.020221	0.011929	0.0099416	0.011298	0.014087	0.16771	0.21664	0.78711	2.573	1.691	0.9746	0.4248	0.2183	0.1137	0.06417	0.03888	0.12938	14.59	88.355998	61.392	43.377001	29.624	30.054	29.104001	27.049999	24.08	20.34	16.25	13.365	10.47	158.21001	51.314	55.407	48.901	39.57	34.279999	32.450001	27.98	22.34	26.308	14.04
q_0.305	1.159705	0.09259365	0.05869525	0.03510625	0.02022685	0.01193215	0.00994466	0.0112998	0.01408745	0.1679035	0.216829	0.7875735	2.57345	1.691	0.9746	0.4248	0.2183	0.1137	0.06417	0.03888	0.129578	14.59	88.418098	61.4217	43.390951	29.6249	30.0549	29.104901	27.049999	24.08	20.34	16.25	13.36725	10.47	158.26851	51.3464	55.42095	48.90235	39.57	34.279999	32.450001	27.98	22.34	26.3143	14.04
