19790101
6.080,2.110
11.280,3.990
8.270,6.070
8.300,3.730
6.930,1.730
14.550,3.020
14.670,0.890
17.280,0.410
20.250,3.100
22.050,7.360
17.410,7.160
3.450,-0.030
8.140,-0.130
0.750,-2.080
-1.400,-2.250
3.350,-2.160
12.240,3.330
3.400,1.760
6.280,2.040
6.530,3.460
5.890,3.400
4.440,4.090
7.750,4.040
10.330,6.280
11.290,3.010
15.030,3.310
21.290,8.020
20.050,7.540
5.230,0.750
1.140,-4.070
-3.350,-6.720
1.680,-7.040
8.590,-5.140
4.110,2.890
6.410,3.950
7.770,0.080
11.840,0.430
9.050,4.180
14.340,7.910
12.890,8.930
10.320,7.910
9.600,8.080
10.780,9.300
13.520,10.400
16.000,9.310
10.500,-0.030
15.280,-0.590
19.290,0.560
18.630,2.580
12.650,8.800
22.170,9.260
23.300,14.980
27.470,11.570
10.780,7.530
13.530,5.770
5.010,1.740
12.510,0.530
9.730,3.110
13.890,0.700
8.240,2.030
3.840,2.850
8.390,-0.520
15.500,-1.020
11.030,8.910
11.140,9.760
12.720,10.190
14.540,11.850
21.850,13.910
26.570,11.200
10.310,3.200
4.210,2.890
4.760,2.850
6.060,2.730
7.660,4.360
6.880,5.730
8.150,5.660
7.090,6.470
7.550,6.700
10.150,4.870
16.210,4.460
10.730,8.920
13.050,7.050
13.450,4.470
7.770,4.480
10.440,8.060
13.240,9.780
17.090,12.190
21.750,16.250
19.640,13.620
27.690,21.770
21.770,7.290
7.610,6.500
9.420,7.540
12.430,7.610
9.880,9.040
14.030,9.590
14.190,11.040
19.110,10.990
13.240,12.000
16.550,12.230
23.110,14.460
24.080,12.730
13.980,9.200
21.670,10.190
16.210,14.930
20.500,15.490
20.910,16.030
18.880,14.980
20.310,14.690
23.830,13.070
28.050,12.640
27.230,13.810
28.140,19.670
26.440,18.740
19.580,16.470
24.000,10.360
26.010,10.690
24.870,17.500
27.320,18.890
28.240,15.670
16.390,12.310
19.760,13.730
13.760,12.180
20.540,13.940
21.570,16.010
23.680,15.340
16.550,14.000
26.200,16.350
23.080,17.360
22.920,17.710
22.530,17.440
26.700,19.870
20.870,16.300
19.370,15.300
15.780,12.150
19.020,13.670
22.600,14.300
23.860,13.500
25.980,16.130
27.480,15.550
29.600,17.840
27.670,16.640
26.580,17.310
27.340,17.530
23.250,19.300
20.450,16.650
16.560,15.980
17.340,16.010
21.430,17.000
26.370,17.000
28.070,17.440
30.240,18.330
27.840,20.910
28.170,21.040
28.840,21.190
23.280,20.380
21.960,20.100
26.580,19.030
29.780,17.540
31.690,19.330
22.580,16.870
20.080,16.700
23.200,17.570
26.990,17.290
28.330,17.820
30.150,19.880
30.770,21.050
24.380,20.070
26.330,21.700
29.110,21.680
23.410,20.190
23.270,20.870
25.100,21.200
30.030,22.100
29.590,22.460
27.980,23.940
28.300,24.170
29.130,23.640
26.910,21.390
28.220,22.080
27.560,22.210
28.060,23.130
30.780,23.260
31.850,23.020
32.470,24.060
33.480,24.690
32.940,25.090
32.180,23.570
33.380,24.280
33.680,24.150
33.080,25.340
31.500,24.280
31.780,24.430
33.380,24.680
33.160,24.270
33.000,23.890
32.450,23.190
31.910,22.990
32.850,22.640
28.140,22.300
27.260,21.600
31.910,23.310
32.420,23.350
33.580,22.930
31.780,22.030
31.690,21.120
27.920,21.000
31.750,23.060
30.990,24.940
30.400,23.510
30.500,22.430
31.610,23.240
31.760,25.170
27.910,23.080
32.560,21.670
31.470,21.420
33.320,22.360
33.680,23.490
33.430,23.740
33.310,22.060
32.230,23.520
30.870,23.890
30.410,23.220
30.660,23.420
33.150,22.490
32.680,23.030
33.100,22.900
32.260,22.290
33.800,22.610
33.250,22.400
28.390,22.350
26.870,22.260
24.150,22.150
25.130,22.220
29.920,22.710
26.970,22.220
28.940,20.630
31.470,21.210
31.200,22.600
28.210,22.610
27.380,21.870
30.300,22.280
29.660,22.190
29.610,20.620
22.340,19.580
25.380,19.860
27.080,20.370
29.250,22.060
30.690,21.790
28.840,20.950
26.590,19.980
21.100,19.480
23.380,19.290
23.820,20.190
27.580,20.100
30.260,21.290
31.300,21.770
31.600,20.910
31.110,20.520
28.380,20.310
27.610,20.160
27.910,20.550
29.200,20.210
30.470,19.690
31.130,20.140
30.480,20.980
22.990,17.350
19.410,17.340
20.780,16.650
23.080,12.560
23.080,12.700
23.270,12.270
24.030,12.640
24.640,14.280
25.640,13.100
24.260,9.930
22.380,9.030
22.390,8.400
23.040,8.890
22.810,9.500
23.270,10.880
