19790101
9.610,5.760
15.480,5.660
12.090,8.140
10.920,3.630
6.680,2.500
16.140,4.100
15.790,2.780
15.540,2.590
18.560,4.340
22.670,8.020
19.470,8.010
9.070,3.770
12.610,3.590
6.530,1.130
3.230,0.910
8.570,1.610
15.920,6.000
6.570,4.720
6.600,4.330
8.920,5.590
7.690,5.940
6.340,5.890
10.380,5.830
14.070,8.660
16.120,5.590
17.440,5.460
22.220,9.310
22.320,8.890
12.230,5.340
5.320,-0.360
-0.750,-2.640
5.750,-3.010
9.560,-3.330
5.170,4.770
7.900,5.270
9.510,2.890
13.590,2.970
11.510,5.230
15.820,9.770
18.970,11.580
14.390,11.090
14.240,11.880
13.370,11.720
15.240,12.420
17.380,12.630
15.540,2.340
15.840,1.750
20.370,1.000
20.720,3.060
15.350,8.970
20.670,9.840
24.740,12.990
28.370,17.550
22.680,12.260
22.930,12.030
10.560,5.910
14.680,4.690
9.850,2.880
16.080,2.320
13.020,4.560
6.400,5.550
9.670,2.780
15.170,2.350
12.320,9.560
16.420,11.920
15.220,11.820
18.090,13.590
23.530,16.110
28.910,16.150
19.190,7.400
7.630,7.090
9.480,5.860
8.370,5.130
9.690,6.930
9.220,7.840
9.600,7.870
8.190,7.040
8.770,7.480
12.130,7.720
18.040,7.520
12.010,9.560
17.700,9.390
15.790,6.680
10.410,6.440
12.630,10.260
14.920,11.020
18.050,12.830
26.210,16.700
25.190,14.470
29.760,21.900
24.900,11.780
9.490,8.970
10.690,8.340
13.260,8.410
10.560,9.240
14.720,9.980
19.020,13.650
20.580,13.440
15.850,12.770
18.160,13.380
23.880,14.740
25.440,15.480
21.290,13.950
23.900,14.350
18.310,15.460
20.390,16.010
22.760,16.540
24.950,16.640
24.000,17.440
27.360,12.860
29.180,12.210
27.930,13.740
29.420,18.830
28.530,20.360
27.080,18.130
27.340,11.290
27.750,12.980
26.620,18.650
29.520,19.690
29.870,20.000
21.950,13.630
20.350,13.710
13.820,12.270
21.070,14.300
24.630,16.800
27.700,18.950
22.230,16.460
29.580,17.920
28.370,18.920
25.560,19.820
24.460,19.920
27.770,20.440
26.580,19.820
22.090,17.580
18.810,15.160
21.980,16.210
24.490,16.130
25.510,15.180
27.200,15.560
27.360,15.410
30.140,18.060
31.210,18.530
28.450,19.840
28.710,19.910
25.200,20.080
22.720,17.640
16.920,16.460
18.160,16.780
22.930,17.260
27.540,18.300
29.130,17.550
31.780,16.910
29.140,19.760
31.380,21.760
31.720,21.130
27.870,20.820
23.870,21.300
28.670,20.360
31.020,17.770
33.200,19.680
27.470,18.000
20.230,17.870
22.580,18.470
27.420,17.850
29.020,18.860
31.900,21.160
32.210,22.890
29.030,20.690
27.100,21.870
30.300,22.110
28.160,21.300
26.950,22.560
28.770,21.750
31.460,22.830
31.320,23.990
30.100,25.540
31.190,25.400
31.740,24.760
28.470,22.240
31.710,23.240
29.690,24.220
32.050,24.080
33.910,24.240
33.980,24.650
34.070,25.290
35.420,26.320
33.640,25.230
34.590,24.540
35.620,25.870
36.240,24.040
35.430,26.220
34.170,25.230
33.400,24.630
35.940,24.480
35.250,24.460
35.450,23.980
34.620,23.160
33.870,24.180
34.260,24.420
35.970,23.260
31.290,22.170
32.900,24.300
34.970,24.670
35.570,24.340
33.860,20.510
29.560,21.250
29.110,21.650
32.640,22.950
32.870,25.640
30.950,23.690
30.470,23.210
32.470,23.040
32.260,25.370
28.490,23.850
32.420,22.080
31.720,22.050
33.710,22.430
33.710,23.570
34.900,24.040
32.940,22.590
32.670,23.960
31.080,23.720
31.530,24.130
33.190,24.420
34.300,23.820
34.080,23.350
34.910,24.290
33.960,23.470
35.800,23.750
34.270,23.650
29.940,22.790
28.730,23.130
24.400,23.320
27.520,23.200
30.710,22.990
29.130,23.420
30.470,21.510
33.410,21.360
33.260,22.990
31.780,22.750
31.740,23.700
31.370,22.960
30.970,23.160
32.270,23.010
25.800,21.300
29.000,22.120
29.250,22.460
31.200,22.710
33.150,23.720
33.170,20.910
29.330,21.460
25.600,20.550
22.670,21.250
28.320,20.940
30.630,21.470
32.220,21.610
33.190,22.420
32.810,21.620
32.020,20.710
32.430,20.770
29.080,21.780
29.510,21.790
30.680,21.040
32.090,20.540
32.600,20.300
31.480,21.570
28.120,20.860
22.820,20.870
23.900,19.220
25.150,13.690
25.210,13.460
25.820,13.250
26.290,13.530
26.720,15.240
27.440,13.660
26.350,11.600
23.690,10.070
23.710,9.100
24.900,9.010
24.770,10.450
25.140,10.990
24.980,11.040
26.590,11.150
26.310,11.260
26.300,9.750
25.860,9.530
27.040,10.120
28.120,11.280
28.180,12.500
25.240,12.780
23.860,10.180
24.610,9.780
26.290,9.590
25.080,6.570
22.720,6.660
25.010,6.100
25.560,8.170
26.860,8.170
23.580,11.030
26.570,11.280
26.040,10.430
27.260,9.810
27.000,8.970
26.940,8.470
26.480,8.360
