19790101
10.240,5.180
14.860,7.070
11.770,8.010
14.200,4.230
11.610,5.410
16.000,5.950
18.600,4.680
19.250,6.920
21.020,6.510
23.690,9.820
21.100,12.830
9.410,3.250
11.000,2.780
5.780,0.640
1.170,0.260
8.000,1.220
18.300,8.290
6.250,4.280
5.760,3.780
8.640,5.530
6.880,5.640
7.850,5.550
13.280,7.340
14.100,9.040
16.100,6.590
19.450,6.830
21.150,10.220
22.070,10.020
12.550,4.300
3.950,-0.900
-0.960,-3.450
4.460,-3.920
10.420,-2.230
6.470,5.900
7.900,6.580
11.360,3.180
14.350,2.740
12.010,8.340
19.230,10.480
20.830,12.090
13.790,11.620
13.720,11.830
14.280,12.040
15.130,12.980
17.970,11.810
13.490,2.540
17.300,2.000
22.290,3.020
22.080,5.350
16.100,9.990
21.550,11.430
20.750,18.380
24.210,17.340
19.880,11.180
21.260,11.130
9.920,5.740
14.340,4.690
10.770,5.560
15.190,5.810
13.070,6.080
7.150,5.910
9.200,2.490
15.900,2.870
13.280,11.220
16.940,12.500
20.780,14.470
18.210,16.900
19.280,14.480
23.470,14.350
18.510,7.220
7.420,5.940
7.210,5.570
8.230,5.250
8.640,5.980
8.980,7.910
8.950,7.990
9.960,9.260
10.570,9.750
11.560,6.870
19.220,6.070
13.210,12.490
15.500,10.300
14.450,7.610
11.770,8.180
13.310,11.180
15.200,11.670
18.470,15.210
23.520,19.170
25.580,19.330
26.350,21.130
24.430,10.990
9.750,9.270
11.840,9.770
14.630,9.750
12.350,10.920
17.620,12.720
19.130,14.130
20.830,13.760
15.480,13.900
17.380,14.820
23.000,16.330
25.090,16.990
18.030,12.780
22.970,13.190
22.290,17.590
24.510,18.840
24.330,19.470
23.410,18.680
24.050,17.520
24.930,16.860
28.900,16.120
27.330,17.880
26.810,20.800
28.410,20.970
23.920,21.620
25.680,12.340
26.890,14.120
25.260,18.340
25.320,18.950
27.120,19.870
19.410,15.230
17.980,15.360
16.100,14.810
22.480,16.270
26.080,19.570
23.990,19.620
20.770,17.030
26.460,18.230
28.390,20.570
25.830,20.340
25.900,20.590
26.650,21.800
24.740,19.910
19.950,18.290
18.630,15.020
19.580,16.200
24.160,14.860
24.300,15.250
26.710,17.070
28.170,17.210
30.640,19.940
30.880,19.160
28.300,19.410
26.200,19.930
24.270,20.310
26.980,21.650
23.220,18.800
20.520,18.490
23.370,19.620
27.620,18.770
29.340,19.020
30.330,20.090
28.620,21.440
27.930,21.490
28.560,22.550
26.620,22.610
25.340,21.640
26.230,21.300
30.880,18.390
31.790,22.000
25.220,19.680
20.860,18.910
23.630,18.420
27.000,19.230
28.720,18.870
29.730,22.290
30.080,21.440
21.850,20.430
27.540,21.940
27.040,22.840
25.690,21.920
29.000,23.280
31.370,23.170
30.890,23.850
29.340,23.330
27.760,23.670
29.240,24.650
29.650,23.960
25.880,23.440
24.920,23.560
29.530,24.010
28.900,24.210
29.950,24.390
32.240,23.210
33.410,24.440
34.590,25.360
31.510,25.450
31.900,24.410
33.340,24.740
33.500,24.580
32.560,25.360
30.340,24.130
30.980,24.400
32.450,23.780
32.800,23.960
32.730,23.840
31.670,23.250
31.330,23.120
31.980,23.640
32.070,23.640
28.190,24.180
32.120,23.580
33.430,24.190
33.830,24.320
33.290,24.840
32.640,21.770
24.860,20.820
31.990,24.130
32.310,25.630
30.320,24.940
30.160,24.170
32.890,23.220
32.130,24.930
28.700,25.100
31.150,23.110
31.780,22.850
32.910,24.090
33.630,25.060
33.820,25.590
33.030,25.160
33.160,22.810
29.160,23.000
30.160,23.670
29.710,24.340
32.640,24.100
32.680,23.370
33.920,24.050
32.250,24.730
32.880,24.410
28.590,24.250
30.040,23.860
28.590,24.700
26.210,23.900
28.060,24.520
30.710,24.390
